112.975701350462;53.8034941763727
112.975887087412;53.8594009983361
113.120080872963;53.8617304492512
113.123658244011;53.8885191347753
113.271336532136;53.8896838602329
113.273944588476;53.9747088186356
113.419301164725;53.9770382695507
113.421916960105;54.0643926788685
113.448661146151;54.0643926788685
113.451269202491;54.1494176372712
113.598947490616;54.1505823627287
113.60185349998;54.3252911813643
113.450694578802;54.3264559068219
113.449818132569;54.4126455906821
113.334713462059;54.4161397670549
113.334976589405;54.4953410981697
112.881495956351;54.4976705490848
112.880050690709;54.4126455906821
112.703306504662;54.4126455906821
112.700682970243;54.3229617304492
112.553008551638;54.3229617304492
112.549823936849;54.0643926788685
112.678023062337;54.0643926788685
112.678023062337;53.8023294509151
112.975701350462;53.8034941763727
